EntrezID	gene_size
51727	2930
51728	1392
51729	4646
51733	3154
51734	1423
51735	8357
51738	1425
51741	2482
51742	6067
51744	2463
51747	7040
5175	6831
51750	4955
51752	5495
51754	3731
51755	8336
51759	2390
5176	1548
51760	5092
51761	9575
51762	4943
51763	3194
51765	3288
51768	2709
51773	11550
51776	7179
51780	6813
518	5484
51805	1335
51807	2018
51808	4288
51809	4307
51816	4505
5184	1910
5187	4707
5188	6552
5189	5333
5190	3478
5191	1464
5192	2871
5193	2682
5194	4470
5195	1985
5196	604
5197	522
5198	5371
5199	4040
52	1552
5201	1352
5202	677
5203	1462
5204	1980
5207	1929
5208	7094
5209	4483
521	496
5210	3586
5211	6007
5213	3579
5214	2769
5216	1291
5217	2261
5218	5163
522	1179
5223	1830
5226	1885
5229	9545
523	4591
5230	4887
5236	2657
5238	6107
5239	4032
5243	4778
5244	4020
5245	1952
5250	6087
5251	6172
5252	2330
5253	5569
5256	5559
5257	5464
526	6907
5260	2226
5261	5539
5264	1829
5265	3532
5266	577
5269	3265
527	1175
5270	5989
5271	3477
5272	4118
5273	2122
5274	1907
5277	3877
5279	2630
528	5612
5281	3454
5283	1420
5286	8227
5287	7686
5289	9443
529	1402
5290	9093
5291	5919
5292	2650
5293	5483
5294	5377
5295	7011
5296	4033
5297	6752
5298	3983
53	2203
5300	4022
5303	1780
5305	3802
5306	3912
5310	14138
5311	5056
5315	3016
5316	5180
5318	4439
5321	2875
5324	7322
5325	6296
5326	5705
5328	2663
5329	1610
533	2432
5330	4643
5331	4469
5332	5833
5333	3271
53335	5942
53339	3297
5334	6665
53340	4949
53343	2458
53344	6797
53346	2074
53347	2754
53349	4485
5335	7395
53354	6976
5336	8707
5337	5855
53371	2367
53373	5345
5338	3503
5339	15249
53405	6023
53407	3497
5341	2869
5343	2081
535	4652
5351	2940
5352	3835
5355	1079
5356	3351
5357	3755
5358	3280
5359	2233
5360	2255
5361	9066
53615	5518
53616	9334
5362	11444
53635	1880
53637	2341
5364	7308
5366	1948
5368	1310
537	4515
5371	5393
5372	2538
5373	5409
5376	1828
5378	3521
538	8483
53826	2171
53827	1580
53829	2764
53831	2041
53833	2047
53834	3639
53838	2063
5387	1490
539	2839
53917	1820
53918	4349
5393	3882
53938	1370
5394	2808
53944	8179
5395	2855
53981	13035
54	1699
540	6638
54014	12929
54020	3664
54033	1992
54039	2202
54055	1279
54058	2975
54059	1402
54069	1575
54093	4272
54097	2742
54101	4016
54103	3458
54106	3870
54107	2396
54108	2488
5411	3576
5412	4384
5414	3544
541471	2044
54148	1199
54149	5433
541565	2021
541578	1653
54165	7954
54187	3027
5420	6170
54205	5538
54206	3104
54210	2048
5422	5486
5423	1341
5424	3542
5425	2158
5426	8011
5427	1792
5428	4668
5429	8412
5431	4108
5432	2057
5433	5042
54331	3729
54332	3666
5434	2831
54344	517
5435	2106
5436	1556
5437	1802
5438	993
54386	2118
5439	932
5440	1021
54407	4888
5441	892
54413	3913
54414	5583
5442	3835
5443	1426
54431	20129
54432	1851
54433	1224
54434	13040
54436	5829
54438	8751
54439	6451
54440	2626
54442	2482
54443	4787
5445	1876
54453	4505
54454	8103
54455	6202
54458	1375
54460	1462
54461	2392
54462	7664
54463	3284
54464	10143
54465	3418
54467	6081
54468	3453
54469	2594
5447	2532
54470	1928
54471	5625
54472	3666
54475	5286
54476	5639
54477	6487
54480	3978
54482	3129
54487	4695
54491	3597
54492	6424
54494	1980
54495	4927
54496	4238
54497	6905
54498	2322
54499	4468
545	8249
5450	3295
54502	4951
54503	6304
54504	2213
54505	4557
54507	4319
54509	3009
5451	14332
54512	1065
54516	3676
54517	3480
54518	2771
5452	6901
54520	6899
54521	4111
54522	2738
54529	2450
54531	6884
54532	6072
54534	3332
54535	2958
54536	3564
54537	3614
54539	1388
54540	4604
54541	1748
54542	9248
54543	778
54545	5187
54549	10723
54550	2064
54552	2357
54553	3000
54554	3720
54555	1912
54556	3777
54557	5469
54558	4973
54583	7097
54584	6706
54585	4342
54587	2728
54596	3849
546	11220
54602	4648
54606	3028
54617	6439
54619	4115
54620	3965
54621	4946
54622	3248
54623	2066
54625	8437
54627	3516
54629	9238
5463	5157
5464	3524
5465	9995
54662	3906
54663	1736
54664	12539
54665	6621
5467	3774
54674	3725
54675	3958
54676	2933
54677	3175
54680	6080
54681	5285
5469	5844
54700	3762
54704	4358
54707	4678
54708	3926
5471	4043
54718	2559
54726	7069
5473	715
54732	1473
54733	3331
54734	1830
54737	4235
54739	3623
54741	4625
54749	2599
5475	2890
54753	3857
54757	3668
54758	4572
5476	3056
54760	2855
54762	4177
54764	5695
54765	12964
54776	4141
54778	5913
5478	2238
54780	2399
54784	2105
54785	2575
54788	4360
5479	1208
54790	10166
54793	3401
54795	4109
54796	12844
54797	1833
54799	5382
54800	7380
54801	6536
54802	2112
54805	15857
54806	5921
54807	2265
54808	5049
54809	6852
5481	1823
54811	12380
54812	4674
54813	6545
54814	2310
54815	5776
54819	2178
54820	3936
54821	4344
54822	10400
54823	3830
54825	4509
54826	3325
54828	4556
54830	1755
54832	14579
54834	8828
54838	4107
54840	2168
54841	3859
54842	4797
54843	6672
54847	5080
54849	4450
54850	1920
54851	3002
54853	4080
54854	1926
54855	5751
54856	7823
54858	7092
54859	1401
54861	5183
54862	3581
54863	4148
548644	4630
548645	2572
54865	2464
54867	2990
54868	4745
54869	2536
54870	3549
54872	3519
54874	5341
54875	5576
54876	4548
54877	5959
54878	8699
54879	4528
54880	6423
54881	4457
54882	8221
54883	3234
54884	3100
54885	5717
54887	9570
54888	3558
54890	2748
54891	14136
54892	5253
54893	5679
54896	2153
54897	7936
54899	3035
549	1588
54900	3023
54901	3272
54902	3075
54903	2398
54904	10776
54906	8626
54908	2668
54910	3776
54913	3049
54914	6096
54915	3301
54916	4264
54918	3863
54919	3410
54920	2310
54921	2903
54923	2410
54925	3173
54926	4075
54927	1598
54928	7199
54929	1930
54930	1642
54931	1819
54932	2932
54934	2714
54935	756
54936	1668
54939	4204
5494	8184
54940	1916
54941	6020
54942	2134
54946	3828
54947	5391
54948	1182
54949	2033
5495	3877
54951	1469
54952	2040
54953	3792
54954	8057
54955	2622
54956	2731
54957	2556
54958	663
5496	3752
54960	1682
54961	2990
54962	1744
54963	1954
54964	2096
54965	3057
54968	2018
54969	1230
54970	2985
54971	2438
54973	3079
54974	3107
54976	1886
54977	2123
54978	3898
5498	2471
54980	2581
54981	2050
54982	3335
54984	1545
54985	1365
54986	4613
54987	1912
54989	5439
5499	1677
54991	3315
54993	3813
54994	4397
54995	1519
54996	2134
54997	1057
54998	1072
55	3125
550	1695
5500	4893
55001	3345
55002	3542
55003	1800
55004	1346
55005	1854
55006	1836
55007	3458
55008	3781
55009	1675
5501	2797
55010	3014
55011	1192
550112	3352
55012	1846
55013	2278
55014	2713
55015	3507
55016	5877
55017	3660
55020	2610
55022	2745
55023	10460
55024	3544
55027	3560
55028	3645
55030	3464
55031	7775
55032	4399
55033	5081
55035	4598
55037	6734
55038	2513
55039	2207
5504	3450
55041	4349
55048	2865
55049	2465
55051	14208
55052	1693
55055	3960
55056|2553	6266
55057	5245
55061	3480
55062	1886
55063	2356
550631	4789
55064	4073
55066	9255
55069	4229
55070	3844
55071	2327
55072	3627
55074	4501
55075	6939
55076	4615
55080	2344
55081	3203
55082	3390
55084	5245
55086	3861
55088	7245
5509	3630
55090	3351
55092	1942
55093	1491
55094	3492
55095	4519
55096	1679
5510	2386
55100	5716
55101	2317
55102	13684
55103	7512
55105	5851
55106	2539
55108	4599
55109	4509
5511	2651
55110	2671
55111	2858
55112	5410
55113	2692
55114	4966
55116	2087
55119	3728
55120	1732
55122	1662
55125	8635
55127	8447
55128	3352
55129	3212
55131	15507
55132	4891
55133	3681
55135	4011
55139	3245
55140	3452
55142	3949
55143	2469
55144	3950
55145	2161
55146	1942
55147	10040
55149	5601
5515	4649
55151	3956
55152	2987
55153	3080
55154	2490
55156	3032
55157	3506
55159	4957
5516	2006
55160	4585
55161	7482
55163	2397
55164	4024
55165	2638
55166	1733
55167	4692
55168	1062
55170	2616
55171	3058
55172	2963
55173	2110
55174	2804
55175	2383
55176	2462
55177	3138
55178	1809
55179	3161
5518	5380
55180	4821
55181	3477
55182	3835
55183	15003
55184	3739
55186	4638
55187	16320
55188	5135
5519	5587
55190	2385
55191	3616
55192	3731
55193	7523
55194	1054
55196	6230
55197	4438
55198	3239
55199	2110
552	5963
5520	3940
55201	3419
55204	2999
55205	6696
55206	11121
55207	3005
55208	3164
55209	6827
5521	10704
55210	2612
55211	3043
55212	3752
55213	4033
55215	4749
55216	3739
55217	2832
55218	5107
55219	3917
55220	3177
55222	3414
55223	3437
55225	4398
55226	4002
55227	3180
55228	3689
55229	2677
5523	6795
55230	5692
55233	4885
55234	7122
55236	9564
55238	4549
55239	4647
5524	2845
55240	4262
55244	3280
55245	3638
55246	3626
55247	2408
55248	2475
55249	3073
5525	3128
55250	8459
55251	3843
55252	12878
55253	3348
55254	4393
55255	3958
55256	3870
55257	2781
55258	3649
55259	2445
5526	2745
55260	2560
55262	2520
55266	5656
55267	2817
55268	5817
55269	2407
5527	4481
55270	2098
55272	2028
55274	4395
55275	13106
55276	3264
55277	5360
55278	4106
55279	6446
5528	3044
55280	2694
55281	1997
55284	8426
55285	3315
55287	2308
55288	3297
552889	7604
55289	2714
5529	6659
55290	2603
55291	5093
55293	4156
55294	4976
55295	4407
55296	2263
55297	2738
55298	2625
55299	2380
5530	4685
55300	3540
55301	1767
55303	2060
55304	6169
55308	5007
5531	1490
553103	1793
55311	5565
553115	1629
55312	2684
55313	6273
55314	4872
55315	2257
55316	2528
55317	5362
55319	1978
5532	3501
55320	4777
55322	3612
55324	2844
55325	2348
55326	3685
55327	4688
55328	3385
55329	2023
5533	2189
55330	1617
55331	7378
55332	3519
55333	7015
55334	5192
55335	1752
55336	1658
55337	2140
55339	9471
5534	3023
55341	3572
55342	6161
55343	4171
55345	6652
55346	3390
55347	2590
55350	1761
55352	1062
55353	3173
55355	3187
55356	4720
55357	3349
55359	2995
5536	4675
55361	4189
55362	3318
55363	2305
55364	3792
55365	2065
55366	5206
55367	4496
5537	4349
55374	1953
55379	2910
5538	2742
55388	4587
554203	2194
554206	1032
55421	12770
55422	5042
55423	1732
55425	5368
554251	5666
554279	1417
554313	1694
55432	6291
55435	2902
55437	2293
55449	2852
55454	3730
5546	2105
55466	3245
5547	7072
55471	2974
55486	1414
5550	2905
55500	7159
55502	1600
55505	554
55506	1980
55508	17791
55509	2357
5551	2534
55510	2513
55512	5453
5552	1208
55520	2235
55521	4218
55526	5159
55527	9593
55529	2970
55534	6844
55536	3066
55544	2382
55552	2423
55553	8865
55556	6340
55558	10885
55559	1927
55561	5742
55565	2000
55568	5961
5557	1459
55571	2599
55572	3045
55573	3621
55577	4388
55578	3811
5558	2308
55582	4653
55585	3210
55588	3653
55589	6902
55591	4562
55592	5266
55593	2740
55596	5663
55599	3658
55600	1183
55601	6071
55602	2721
55603	5664
55604	5431
55605	6601
55607	10090
55608	2495
55609	4634
55610	5736
55611	2493
55613	2639
55614	5261
55615	2279
55617	2352
55619	7288
5562	5088
55621	2579
55622	2876
55623	4122
55624	3480
55625	3442
55626	5351
55627	4896
55628	7948
55629	2416
55630	2778
55631	2884
55632	5804
55633	3462
55634	2774
55635	5331
55636	11568
5564	4019
55640	3632
55643	2763
55644	3258
55646	1569
55647	1518
5565	5417
55650	2713
55651	865
55652	3010
55653	6680
55654	6266
55656	4633
55657	2704
55658	2092
55659	2561
5566	3105
55660	8048
55661	4929
55662	13011
55663	3922
55664	3502
55665	5658
55666	5538
55667	6831
55668	14007
55669	5224
5567	4513
55670	18445
55671	4108
55676	5089
55677	2958
55679	4807
55680	4502
55681	5779
55683	5253
55684	3949
55686	2618
55687	2933
55689	6506
5569	4163
55690	4392
55691	6821
55692	2737
55695	2286
55696	2342
55697	3609
55699	3560
5570	1936
55700	3456
55701	5919
55702	1434
55703	4273
55704	9811
55705	11435
55706	5134
55707	4619
55709	3079
5571	2071
55711	3616
55713	3890
55715	2851
55716	2934
55717	4954
55718	4800
55719	7288
55720	5188
55721	2252
55722	2434
55723	2059
55726	2974
55728	9747
55729	8878
5573	4335
55731	4161
55732	4355
55734	3264
55735	3311
55737	6790
55738	3467
55739	2659
55741	1919
55743	11133
55744	3223
55745	11737
55746	5207
55748	5130
55749	4683
5575	2553
55750	3849
55751	4178
55752	5593
55754	4594
55755	6235
55756	2759
55757	4832
55758	4246
55759	8100
5576	6471
55760	3070
55761	4469
55762	5538
55763	3551
55764	4532
55766	3107
55768	3196
55769	4442
5577	3745
55770	4449
55771	2334
55773	4054
55775	3702
55776	2020
55777	9512
55778	2987
55779	5565
5578	8751
55781	3922
55783	4869
55784	7555
55785	9288
55786	2630
55787	4401
55788	2209
55789	2499
5579	7969
55790	4232
55791	3475
55793	2817
55794	2169
55795	4202
55796	11294
55798	5743
55799	3675
5580	2810
55802	5994
55803	2934
55805	5157
55808	2657
55809	7646
5581	5650
55810	5523
55811	5055
55812	3610
55813	4392
55814	11073
55815	2517
55818	8741
55819	9945
55824	10744
55825	1853
55827	3522
55829	2444
5583	3582
55830	2149
55831	2777
55832	11251
55833	4572
55835	5020
55837	1321
55839	2481
5584	4950
55840	992
55841	6647
55843	2968
55844	6203
55845	1233
55847	2479
55848	932
5585	3518
55850	1776
55851	1661
55852	5232
55854	2138
55856	4391
55857	3856
55858	1928
55859	864
5586	6121
55860	2419
55862	2585
55863	1388
55869	2338
5587	3726
55870	11942
55871	4534
55872	2118
55876	4655
5588	3285
55884	2646
5589	2209
55890	2988
55892	4999
55893	4808
55898	4002
5590	2326
55900	3839
55901	3189
55902	3065
55904	6874
55905	2503
55906	4147
55907	1787
55909	3589
5591	13509
55911	3792
55914	8647
55915	4353
55916	2692
55917	5897
5592	6928
55922	3741
55924	5980
55929	4552
5593	4822
55930	6971
5594	11022
5595	2567
55954	2468
55957	1635
55958	5710
55959	4915
55966	11666
55967	813
55968	3799
55969	1170
5597	5345
55972	4045
55973	5773
55974	1300
55975	5620
5598	4533
5599	5844
5600	2431
56005	1018
56006	5510
5601	4815
5602	4186
5603	6196
56034	4165
5604	3410
5605	2926
56052	2671
5606	2401
56061	5110
56063	2736
5607	2347
5608	3076
5609	3430
5610	10042
5611	5591
5612	6795
5613	6031
56155	4927
5616	7218
56171	12394
56172	8203
5618	11688
56180	2364
56181	3262
56204	4590
5621	2657
5624	1780
56242	3519
56252	7108
56253	2469
56254	3940
56255	6169
56257	3030
56259	2990
56260	1835
56261	6649
56262	4619
56267	2070
5627	3667
56270	2587
56271	1328
56288	6005
5631	2156
56339	2523
5634	2511
56342	1657
56344	1257
5635	3660
5636	1910
5638	4600
5639	1583
5641	2115
56413	3092
56474	4319
56477	3126
56478	3695
56479	6688
5649	11571
5654	2120
56548	2289
5660	2872
56605	4567
56606	2175
56616	2569
5662	4183
56623	4311
5663	6078
5664	2465
56647	2337
56648	5593
56650	2818
56652	3175
56654	2187
56655	1248
56659	2522
56666	3051
56670	4181
56672	1421
56674	2083
56675	3809
56681	5981
56683	2503
567	2403
56729	520
56731	1731
5681	3481
5682	1527
56829	7100
5683	4251
56833	2996
56834	1843
5684	1279
56848	3085
5685	4411
56850	3278
56851	1155
56852	5886
5686	3729
5687	4730
5688	1023
56882	3498
56886	10650
56888	7568
56889	6141
5689	1939
56890	2918
56893	3576
56894	5767
56895	7865
56897	3239
56898	2781
5690	4217
56900	3730
56902	2286
56904	4828
56905	4517
56907	5665
56910	3368
56911	2093
56912	1819
56913	6235
56915	1118
56916	5017
56919	5618
5692	2067
56920	4899
56922	2874
56925	1116
56926	4005
56927	2057
56928	3456
56929	5816
5693	1294
56931	2301
56935	1104
56937	4845
56938	6785
5694	871
56940	3824
56941	2515
56942	10301
56943	2966
56945	2160
56946	6848
56947	3524
56948	2336
56949	4555
5695	980
56950	4732
56951	2358
56952	1944
56953	1635
56954	7289
56957	8872
5696	1351
56965	3657
56967	7583
56970	3811
56975	2751
56978	4095
56980	6322
56981	10744
56983	3598
56984	1686
56985	1277
56986	13776
56987	8930
5699	1218
56990	4352
56993	2040
56994	4342
56995	11295
56996	4462
56997	5523
56998	3000
5700	4448
57001	2060
57002	968
57003	3466
57007	2203
5701	3054
57010	2559
57017	1827
57018	4799
57019	2182
5702	1580
57020	3894
57026	2010
57035	3034
57037	2599
57038	1818
57045	3756
57047	1441
5705	2586
57050	2073
57053	1945
5706	2939
57060	2599
5707	3326
5708	3449
57082	9573
57085	1116
57088	3303
57089	3550
5709	2888
57091	2888
57092	2342
57095	1603
57096	3940
57097	4424
57099	1605
5710	1350
57101	3720
57102	3826
57103	3633
57104	2726
57105	4672
57106	1536
57107	3540
5711	3443
57110	1066
57117	1975
57118	8153
57120	4590
57121	3171
57122	6457
57124	2558
57125	6252
57126	2222
57128	7312
57129	1370
5713	1670
57130	4729
57132	3054
57134	4647
57136	2430
5714	1581
57142	4790
57143	3560
57146	2014
57147	6364
57148	8663
57149	1695
5715	3051
57153	3784
57154	5737
57156	5334
57157	5198
5716	1546
57161	5909
57162	3750
57165	2243
57168	3357
57169	7371
5717	4098
57171	2177
57175	4464
57178	7546
57179	2991
5718	4406
57180	5543
57181	5432
57182	8794
57184	4706
57185	5481
57186	8769
57187	5609
5719	2200
57190	4334
57191	2353
57192	2253
57194	6766
57198	5861
572	1157
5720	1136
57205	6655
57209	5141
5721	2754
57210	7483
57211	7026
57212	6358
57213	3086
57215	2114
57217	5157
57222	5687
57223	5243
57224	7500
57226	5353
57228	2350
5723	2178
57231	3615
57232	2829
57234	5734
5724	4491
5725	4661
5727	10631
5728	9027
57282	5710
5729	2942
57291	904
573	3867
5730	989
5732	2383
57325	3618
57326	3212
5733	6982
57332	3791
57333	1859
57335	5616
57336	3373
57337	4945
5734	3848
57343	4313
5737	4450
5738	6178
57380	3980
5739	2107
57396	3722
57403	8670
57404	2636
574040	151
574042	133
57406	2482
57407	1719
57409	1531
57410	2715
57413	1517
57414	1878
57415	3525
57418	1608
57419	3929
5742	5375
5743	4514
574406	1914
57446	2978
57447	2880
57448	15703
57449	5221
57455	4591
57458	5877
57459	7478
5746	2713
57460	6353
57461	3842
57463	5088
57464	5115
57465	6673
57466	4193
5747	4955
57470	4310
57471	3793
57472	6303
57473	5919
57474	4237
57476	7723
57477	9556
57478	10699
57479	6955
57480	7138
57482	4628
57486	8661
57488	5960
57489	7560
57492	10194
57493	9156
57494	5830
57496	8799
57497	3270
57498	7361
575	6241
57501	6034
57504	5832
57505	3854
57506	11714
57507	5958
57508	5878
57509	6256
57510	5364
57511	5257
57514	9317
57515	3137
57519	15567
57520	11809
57521	6408
5753	2931
57531	5318
57532	10850
57533	4925
57534	9576
57535	5968
57536	5881
57538	10917
57539	6960
5754	5282
57541	5268
57542	6703
57544	4564
57545	5249
57546	7146
57547	4241
57552	4687
57553	9445
57558	4216
57559	4184
5756	3320
57560	4306
57561	4188
57562	7039
57563	5621
57565	4312
57567	4221
57568	6690
5757	1635
57570	5573
57571	5065
57573	6287
57577	3976
57579	6415
57580	6636
57583	5390
57584	7167
57585	7772
57587	4852
57589	6774
57590	4660
57591	4505
57592	5378
57593	2910
57594	4971
57595	3763
57596	5811
57597	10801
57599	4925
576	5414
57600	6925
57602	6063
57605	6785
57606	6299
57609	8593
57610	5341
57613	4808
57614	6178
57615	4245
57616	5176
57617	3895
57620	5154
57621	3090
57622	3381
57623	5472
5763	1150
57630	5272
57633	3823
57634	12836
57639	3333
57643	5819
57645	6254
57646	4669
57647	4550
57648	5438
57649	7679
57650	4075
57654	4819
57655	2825
57658	5866
57661	5523
57664	3088
57665	1587
57666	5568
57669	6628
57673	6654
57674	21055
57677	7489
57678	6371
57679	6644
5768	9311
57680	8229
57684	4443
57685	5547
57688	5501
57690	9740
57691	2933
57692	3630
57693	4186
57695	8032
57696	2767
57697	7128
57698	6730
57699	3897
5770	4008
57700	5810
57701	4900
57703	3280
57704	3757
57705	9555
57706	5010
57707	5046
57708	4978
5771	3467
57711	5238
57713	8024
57716	5506
57719	4618
57720	7353
57721	6669
57724	12633
57727	3220
57728	4520
57730	6067
57732	4131
5775	10300
57761	2499
57763	2063
5777	2412
5778	3765
57786	6551
57787	5209
57794	2423
57798	3361
57799	2717
578	2212
5780	7813
57801	1040
57804	1793
57805	4853
5781	6283
5782	3406
57820	1686
57823	3542
57826	3896
57828	3785
5783	8573
57835	6576
5786	3725
57862	2601
57864	2502
5788	5164
5790	1292
5791	5736
5792	7727
5795	7851
5797	6095
5798	5099
5799	4723
580	5499
5800	5301
5802	6353
5805	1069
5806	1940
581	1358
5810	5770
5813	11497
5814	9069
58155	12014
5817	3325
5818	5840
5819	2466
58190	2638
58191	2222
582	3585
5824	3661
5825	4367
5826	3008
5827	957
5828	4317
5829	5457
583	6073
5830	3252
5831	1904
5832	3359
5833	5147
5834	4134
5836	3048
5837	3198
58472	2003
58473	2380
58475	2871
58476	4184
58477	2827
58478	2025
58480	4372
58484	3581
58485	811
58486	3677
58487	4329
58488	3932
58489	2435
58490	3874
58491	5428
58492	2002
58493	4233
58497	2997
585	2490
58500	6364
58504	2764
58505	1077
58506	4306
58508	16862
58509	3612
58512	3856
58513	3915
58515	1633
58516	3163
58517	6910
58525	5695
58526	3781
58527	845
58528	4900
58533	3398
5859	2827
586	9674
5860	1648
5861	2447
5862	3848
5863	3278
5866	2284
5867	2966
5868	2536
5869	5340
587	2254
5870	3389
5871	7178
5872	2123
5873	3459
5874	7281
5875	2265
5876	3863
5877	2430
5878	1912
5879	2323
5880	1482
5883	2119
5884	3233
5885	3750
5886	1746
5887	4119
5888	2449
5889	2591
5890	2596
5891	3809
5892	9988
5893	2826
5894	3300
5896	6582
5898	2880
58986	3691
5899	2344
59	1758
5900	5817
5901	2661
5902	2177
5903	11711
5905	4222
5906	5024
5908	13438
59084	3834
5909	4294
5910	3681
5911	5487
5912	8351
5913	1671
5914	3041
5916	2959
5917	2146
5920	938
5921	4979
5922	5614
5924	8167
5925	4840
5926	5891
59269	12319
5927	10763
59271	2492
59274	4845
59277	3615
5928	7943
59283	8747
59285	1853
59286	1450
5929	4404
593	2103
5930	6482
59307	1867
5931	4031
5932	3293
5933	5684
59338	14010
59339	5582
5934	4906
59340	3668
59342	1942
59343	5717
59345	6434
59348	2338
59349	3359
5935	2162
59352	3567
5936	2321
5937	4273
5939	8382
594	3692
594837	73
594838	76
594839	130
595	4307
595101	4219
5954	2653
5955	6347
5959	1419
596	7461
5962	4491
5965	3702
5966	11255
597	1033
5970	3183
5971	2294
5973	1388
5976	5348
5977	4840
5978	7300
598	2610
5980	10964
5981	4886
5982	1695
5983	2402
5984	1448
5985	2449
5986	3107
5989	4332
599	3605
5990	3993
5991	9307
5993	3618
5994	2825
5996	2653
5997	1354
5998	4591
60	2245
6001	852
6002	5512
6005	1912
6006	1810
6007|6006	3007
6009	2075
6013	967
6016	3445
6018	6246
6019	1177
602	2038
6023	268
60312	7768
60313	3736
60314	1369
60343	3995
6036	755
6037	720
60370	1457
6038	2520
60385	1883
60386	2331
6039	1061
604	4178
6041	4238
60412	4185
60436	3432
60437	3182
6045	3606
6046	4894
60468	9113
6047	4123
60481	3081
60485	3063
60487	2093
60488	1888
60489	2775
6049	3706
60490	2250
60491	1680
60492	4014
60493	2874
60496	5145
605	6247
6050	3281
60509	3261
6051	2427
60526	3837
60528	3738
60558	4449
60559	4571
60560	2649
60561	2976
6059	3921
60592	5129
60625	3325
60626	3703
606495	5777
60672	1709
60673	1439
60674	1698
60675	1549
60677	3345
60678	2232
60682	3333
60684	4552
60685	3366
60686	3354
607	6278
6079	148
608	994
6084	113
6085	102
6091	7501
6093	9484
6094	1878
6095	10844
6097	4141
6100	1121
6102	3803
6103	4767
6117	4340
6118	1752
6119	2020
6120	3165
6122	2108
6123	2182
6124	2769
6125	1210
6128	2008
6129	1526
613	7082
613037|440345	5708
6132	1041
6133	2153
6134	2318
6135	994
6136	2275
6137	4498
6138	2835
6139	914
6141	3844
6142	1391
6143	1303
6144	815
6146	2279
6147	1562
6150	919
6152	1857
6154	1002
6155	1872
6156	1129
6157	4916
6158	5620
6159	880
6160	2328
6161	2117
6164	2627
6165	1437
6166	746
6167	7686
6168	3647
6169	2450
617	2015
6170	1915
6171	699
6173	2240
6175	2591
6176	1962
6181	781
6182	1028
6184	2314
6185	2515
6187	1548
6188	2097
6189	1526
6191	1820
6192	1305
619207	4904
619208	2543
6193	1747
6194	1387
619499	126
6195	3202
619562	130
619565	134
619568	138
619570	68
619571	79
6196	5992
6197	7918
6198	5479
6199	5528
6201	5429
6202	1115
6203	2384
6204	784
6205	1133
6206	639
6207	777
6208	3119
6209	1602
6210	3828
6217	2389
6223	2359
6224	1826
6227	1002
6228	3437
6229	2814
6231	1204
6232	625
6233	1159
6234	1523
6235	7062
6237	1044
6238	5041
6239	9067
6240	3166
6241	3673
6248	1854
6249	5913
6251	3919
6252	3435
6253	2357
6256	5770
6257	2909
6259	5270
6261	15391
6263	15591
6272	7028
6275	755
6276	710
6277	673
6279	717
6280	577
6281	1202
6282	594
6283	518
6284	2184
6285	971
6286	1279
6294	3471
6296	3311
6301	1882
6302	3434
63027	6641
6303	1135
63035	7349
6304	7810
6305	8008
6307	2269
6309	2456
631	2207
6310	10602
6311	4702
6314	7224
6319	5362
6320	1419
6322	4615
6324	3460
6328	9123
6335	9786
6339	3475
634	3519
6341	9612
6342	5204
636	8811
637	2495
6372	1718
6374	2538
6375	1367
638	953
63826	2728
6383	3759
6385	2613
6386	3589
63874	3366
63875	1969
63877	13889
6388	1568
6389	3001
63891	5882
63892	6939
63893	5436
63894	2934
63897	3932
63899	3289
639	5164
6390	1153
63901	6189
63905	1915
63906	2123
63908	3883
6391	13566
63910	3992
63914|57150	3915
63916	4121
63917	3863
6392	1439
63920	2851
63922	4494
63925	4430
63926	5303
63929	7988
63931	2115
63932	2372
63933	5471
63934	5250
63935	2747
63939	5152
63940	1476
63941	2142
6396	2374
63967	4769
6397	5295
63971	6924
63977	7072
63979	3700
6398	2235
6399	3108
640	2606
6400	7925
64005	5672
6402	2436
6403	3142
6404	2256
64061	4178
64062	5230
64065	4290
64072	11139
64073	520
64077	1622
64080	2151
64081	2587
64083	2721
64087	3665
64089	3452
64091	1958
64092	2185
64097	4707
64098	5066
641	5258
64101	3828
64105	1734
64108	1554
64110	1636
64114	2936
64115	4689
64116	4032
64118	4456
64121	2732
64122	2515
64127	4486
64130	1057
64131	9891
64132	3507
641339	4073
64135	3595
641371	1713
6414	4175
64145	6678
64146	1158
641467	2845
64147	3357
64149	4581
6415	2503
64151	4661
641518	3360
6416	3856
641649	1843
64167	5705
64170	4574
64172	2216
64174	2248
64175	3105
6418	2915
64180	2018
6419	2443
642	2365
64207	4157
6421	3747
64210	3797
64215	2106
64216	1848
64218	3300
64219	2755
64221	4569
64222	2724
64223	2116
64224	3057
64225	2868
642273	3760
642280	2598
6423	2032
64231	2416
64236	6559
642361	1701
642446	2689
642517	2387
6426	3117
642658	999
6427	2963
6428	4222
64282	7233
64283	8285
64288	3551
6429	8128
642946	2525
642987	4217
643	4431
6430	3044
643008	4344
643036	751
6431	4325
643155	2889
64318	3455
643180	3702
64319	5200
6432	2857
64320	1914
64324	12983
643246	732
64326	3033
64327	7997
64328	9921
6433	5593
643314|23499	24828
64332	3923
64333	2912
6434	4485
643418	1197
64342	4358
64343	4706
643529	4272
643641	6950
643680	1125
643699	5329
643733	3530
64374	1923
64375	5229
64376	4555
64377	2479
643770	1825
643836	4010
643837	6606
643853	3962
64386	3554
643866	2346
64393	9406
64395	4191
64397	10460
64398	5552
644	1161
64400	2426
644019	3334
644019|445571	3301
644019|445571|220869	3326
64407	2150
644096	1117
64410	5143
